email_id,date,age,gender,content_type_primary,usage_time_10_2,num_sessions_night,max_continuous_usage,reels_usage_time,phone_pickups_after_10,lose_track_of_time,cannot_stop_scrolling,unplanned_usage,sleep_time,wake_up_time,daily_stress_level,overthinking_at_night,sleep_latency,night_awakenings,sleep_quality,insomnia_label
anjalipatel4@gmail.com,2026-03-21,18,male,Educational/Entertainment,02:42,6,01:44,00:19,15,2,2,2,02:04,08:03,3,4,00:32,3,2,1
tanvisingh4@gmail.com,2026-03-21,24,female,Entertainment,02:41,12,01:50,01:17,23,5,2,3,22:36,07:08,3,3,00:33,3,1,1
vikasreddy@gmail.com,2026-03-21,24,male,Educational,00:30,5,00:14,00:09,21,5,3,2,00:33,05:23,2,2,00:05,0,4,0
nehagupta@gmail.com,2026-03-21,24,male,Educational/Entertainment,01:07,15,00:05,00:05,12,5,3,5,00:40,06:41,1,3,00:19,1,4,0
priyashaikh6@gmail.com,2026-03-21,30,female,Entertainment,02:38,7,00:20,00:05,8,5,1,5,22:04,08:00,5,4,00:51,2,1,1
adityaprasad2@gmail.com,2026-03-21,19,male,Entertainment,01:33,14,01:18,01:12,6,2,5,3,01:01,07:50,1,3,00:12,1,5,0
rahulshaikh504@gmail.com,2026-03-21,30,female,Motivational,02:35,11,00:08,00:08,18,4,4,3,01:54,09:28,4,3,00:45,2,1,1
rohitshah8@gmail.com,2026-03-21,50,male,Motivational,00:20,8,00:07,00:05,20,4,4,2,00:00,08:18,2,3,00:06,0,4,0
adityasoni843@gmail.com,2026-03-21,35,female,Entertainment,01:40,2,00:55,00:17,11,1,1,2,00:32,07:38,3,3,00:18,1,4,0
priyapatel510@gmail.com,2026-03-21,25,female,Educational/Entertainment,01:04,5,00:15,00:08,5,3,3,5,02:44,06:08,1,1,00:22,1,5,0
rahulmehta@gmail.com,2026-03-21,21,female,Entertainment,01:17,4,00:15,00:14,9,1,2,3,23:18,09:45,2,1,00:07,0,5,0
tanvisoni@gmail.com,2026-03-21,30,male,Motivational,01:48,10,00:37,00:30,18,4,2,2,02:03,09:31,3,3,00:22,0,5,0
arjunjoshi987@gmail.com,2026-03-21,19,female,Educational,00:55,13,00:20,00:15,10,1,4,4,22:50,06:09,1,2,00:08,0,4,0
amitdesai419@gmail.com,2026-03-21,21,male,Entertainment,02:04,3,00:26,00:17,19,1,5,3,00:09,07:10,3,4,00:45,2,2,1
amitjoshi@gmail.com,2026-03-21,25,male,Educational,02:30,8,00:19,00:19,4,3,4,2,00:41,07:54,3,3,01:00,3,1,1
arjunsingh9@gmail.com,2026-03-21,20,female,Entertainment,00:45,2,00:22,00:19,10,4,1,2,22:06,05:10,3,2,00:24,0,5,0
priyagupta393@gmail.com,2026-03-21,35,female,Entertainment,02:16,9,01:01,00:05,3,5,4,5,23:23,08:34,4,5,00:43,2,1,1
arjunpatel@gmail.com,2026-03-21,55,female,Motivational,02:59,12,02:00,00:27,11,4,5,5,00:23,05:42,5,3,00:44,2,2,1
karansharma@gmail.com,2026-03-21,55,male,Motivational,02:13,7,01:31,01:10,23,5,2,3,22:29,05:14,3,5,00:30,3,1,1
priyashah768@gmail.com,2026-03-22,18,female,Entertainment,02:27,5,00:05,00:05,21,2,4,1,22:44,07:49,3,4,00:55,4,1,1
karangupta@gmail.com,2026-03-22,20,female,Educational/Entertainment,00:38,8,00:15,00:09,8,5,1,1,22:01,06:16,1,2,00:07,1,3,0
vikasshah871@gmail.com,2026-03-22,21,female,Educational,02:22,9,01:38,01:05,3,5,2,2,00:48,05:35,3,4,00:31,2,1,1
karanreddy6@gmail.com,2026-03-22,24,male,Entertainment,01:54,14,00:08,00:07,18,5,2,3,23:56,07:38,2,2,00:05,0,5,0
vikassharma@gmail.com,2026-03-22,30,male,Motivational,00:24,13,00:10,00:05,21,2,1,2,22:09,07:56,2,3,00:16,0,5,0
anjalisolanki@gmail.com,2026-03-22,20,male,Entertainment,01:21,5,01:03,00:31,9,3,5,1,22:14,06:29,3,2,00:21,1,5,0
adityasharma1@gmail.com,2026-03-22,45,female,Motivational,01:46,4,00:07,00:06,17,3,2,2,23:03,07:47,1,1,00:10,0,5,0
anjalisolanki@gmail.com,2026-03-22,55,female,Motivational,02:45,8,02:09,00:26,6,3,4,2,01:50,05:52,5,4,00:40,2,2,1
karandesai@gmail.com,2026-03-22,30,male,Motivational,02:46,9,01:06,00:53,19,1,3,4,23:05,07:22,4,5,00:51,2,1,1
kavitashaikh993@gmail.com,2026-03-22,50,male,Emotional/Drama,01:05,6,00:47,00:33,17,3,3,3,23:04,08:14,1,1,00:17,0,4,0
nehashaikh@gmail.com,2026-03-22,40,male,Entertainment,01:31,10,00:41,00:19,20,5,2,3,23:12,08:04,2,3,00:09,0,3,0
anjalireddy@gmail.com,2026-03-22,19,female,Entertainment,01:49,4,01:13,00:12,7,1,5,5,00:22,05:54,3,2,00:07,0,4,0
anjalishah911@gmail.com,2026-03-22,35,female,Motivational,02:01,10,00:52,00:45,4,4,5,2,22:23,08:15,5,5,00:31,3,2,1
amitprasad@gmail.com,2026-03-22,23,male,Entertainment,02:47,15,01:51,01:25,25,5,2,3,00:12,06:04,4,3,00:50,2,2,1
poojajoshi@gmail.com,2026-03-22,22,female,Educational,02:43,11,01:12,00:43,16,1,4,3,22:33,05:54,4,4,00:55,3,2,1
arjunsingh@gmail.com,2026-03-22,22,female,Entertainment,01:52,6,01:40,00:28,21,5,1,1,02:28,05:04,3,2,00:13,1,5,0
priyasoni9@gmail.com,2026-03-22,55,female,Emotional/Drama,02:13,3,02:00,00:30,20,5,5,4,22:03,06:20,4,5,00:36,2,1,1
adityapatil@gmail.com,2026-03-22,35,male,Motivational,01:05,13,00:05,00:05,24,4,4,3,22:53,09:39,1,1,00:15,0,4,0
nehapatil@gmail.com,2026-03-22,30,female,Mixed,02:07,6,01:11,00:29,7,3,5,3,02:15,09:26,3,3,01:00,2,2,1
snehasharma5@gmail.com,2026-03-22,25,female,Educational,02:51,13,02:31,00:30,19,5,5,1,02:50,05:53,5,5,00:33,2,1,1
vikassingh474@gmail.com,2026-03-22,45,female,Motivational,01:30,2,00:56,00:11,23,2,3,5,02:50,07:37,1,3,00:21,0,4,0
vikaspatel2@gmail.com,2026-03-22,20,male,Educational/Entertainment,00:51,12,00:17,00:15,11,1,3,3,02:53,06:02,2,2,00:14,1,3,0
anjalipatel9@gmail.com,2026-03-22,23,male,Entertainment,01:53,8,00:08,00:05,21,1,1,5,22:42,08:19,1,3,00:10,1,4,0
rahulprasad3@gmail.com,2026-03-22,45,female,Emotional/Drama,01:07,10,00:41,00:09,15,1,1,4,00:34,05:18,1,2,00:20,1,5,0
vikassingh@gmail.com,2026-03-22,19,male,Educational,02:42,15,01:22,00:59,10,5,4,1,22:14,08:50,5,5,00:44,4,2,1
vikasmehta965@gmail.com,2026-03-22,30,female,Mixed,01:16,14,01:00,00:39,3,4,2,4,01:41,08:05,1,1,00:12,1,3,0
amitgupta558@gmail.com,2026-03-22,24,male,Educational/Entertainment,00:30,6,00:18,00:05,15,5,1,3,22:55,09:30,1,1,00:25,1,4,0
tanvijoshi997@gmail.com,2026-03-22,25,female,Educational,01:05,14,00:43,00:21,13,2,2,2,22:53,07:11,3,1,00:08,1,5,0
anjaliprasad@gmail.com,2026-03-22,24,female,Entertainment,02:54,9,00:27,00:13,3,4,2,4,22:38,08:08,3,3,01:00,2,1,1
adityashah3@gmail.com,2026-03-22,23,male,Educational/Entertainment,02:00,13,00:59,00:06,6,5,1,3,23:27,08:22,3,5,00:51,2,1,1
karanshaikh@gmail.com,2026-03-22,25,male,Entertainment,02:51,2,00:08,00:05,23,2,1,1,02:43,06:25,3,3,00:47,4,2,1
priyagupta659@gmail.com,2026-03-22,50,male,Emotional/Drama,01:56,5,01:07,00:59,16,2,2,1,23:05,06:54,1,2,00:09,0,5,0
rohitpatel85@gmail.com,2026-03-22,18,male,Educational/Entertainment,01:00,11,00:38,00:38,24,2,5,2,01:24,05:08,1,3,00:12,1,3,0
karanpatel@gmail.com,2026-03-22,40,male,Entertainment,00:46,5,00:15,00:15,7,4,1,3,23:34,07:46,1,3,00:24,0,3,0
rahulsharma1@gmail.com,2026-03-22,23,male,Educational,02:54,12,01:13,00:23,4,3,3,5,01:59,07:26,4,5,00:44,3,1,1
kavitapatel9@gmail.com,2026-03-22,35,female,Mixed,01:42,7,00:18,00:07,18,4,5,2,00:24,06:10,2,1,00:22,1,4,0
priyagupta9@gmail.com,2026-03-22,23,male,Educational,01:07,11,00:22,00:12,12,5,5,4,02:43,09:13,2,1,00:25,0,4,0
adityagupta5@gmail.com,2026-03-22,21,female,Educational/Entertainment,01:34,6,00:05,00:05,25,4,2,2,00:09,07:54,2,2,00:07,0,5,0
vikasdesai@gmail.com,2026-03-22,50,female,Emotional/Drama,02:25,13,00:35,00:05,4,3,3,5,22:32,09:28,3,3,00:49,4,1,1
kavitadesai@gmail.com,2026-03-22,19,female,Entertainment,00:23,14,00:11,00:05,19,2,3,4,01:45,05:33,3,2,00:07,0,4,1
rahulsingh749@gmail.com,2026-03-22,22,male,Entertainment,00:50,8,00:06,00:06,17,2,4,3,00:29,08:37,3,1,00:24,0,5,1
nehasharma3@gmail.com,2026-03-22,50,male,Mixed,01:03,4,00:13,00:06,13,4,4,5,01:40,06:23,3,3,00:21,1,5,1
adityareddy369@gmail.com,2026-03-22,50,female,Emotional/Drama,02:06,15,00:40,00:10,3,5,5,3,02:07,05:36,4,5,00:53,3,2,0
priyapatel@gmail.com,2026-03-22,45,male,Mixed,01:51,6,01:35,00:47,25,1,1,2,23:40,08:20,2,2,00:16,1,3,0
karanshah@gmail.com,2026-03-22,22,male,Educational,00:58,8,00:30,00:06,8,2,1,2,01:14,06:15,2,2,00:08,0,3,0
tanvipatil4@gmail.com,2026-03-22,20,female,Entertainment,02:18,13,01:38,01:06,9,1,5,2,22:29,05:45,4,4,00:38,2,2,1
poojadesai6@gmail.com,2026-03-22,18,female,Educational/Entertainment,01:04,14,00:53,00:49,18,4,3,3,00:09,07:51,1,3,00:14,1,3,0
anjalireddy@gmail.com,2026-03-22,35,female,Motivational,02:43,10,02:17,00:45,9,3,2,1,00:12,08:34,4,5,00:58,2,2,1
nehapatel3@gmail.com,2026-03-22,20,female,Educational,01:59,14,01:06,00:45,17,5,2,5,22:09,09:18,2,1,00:06,0,4,0
karanshaikh@gmail.com,2026-03-22,55,female,Emotional/Drama,00:39,14,00:19,00:06,9,3,5,3,00:58,06:51,2,3,00:15,1,5,0
priyaprasad@gmail.com,2026-03-22,25,female,Educational/Entertainment,02:28,4,01:25,00:09,24,3,1,1,01:51,05:00,4,4,00:33,2,2,1
kavitareddy8@gmail.com,2026-03-22,22,female,Entertainment,01:12,5,00:44,00:29,8,2,4,4,01:19,07:20,2,3,00:10,1,5,0
tanvishah9@gmail.com,2026-03-22,22,male,Educational/Entertainment,00:27,8,00:08,00:06,4,3,2,2,23:52,05:55,2,2,00:19,0,4,0
anjalireddy718@gmail.com,2026-03-22,50,female,Mixed,00:32,5,00:17,00:08,6,5,1,3,02:58,05:09,3,2,00:06,0,4,0
vikasdesai1@gmail.com,2026-03-22,22,female,Educational/Entertainment,00:23,5,00:08,00:07,15,1,2,1,22:07,06:42,2,3,00:15,1,4,0
rohitsharma@gmail.com,2026-03-22,24,female,Educational,02:50,5,02:22,01:52,22,2,5,1,01:22,09:20,4,4,00:51,3,1,1
karanpatel@gmail.com,2026-03-22,45,female,Motivational,01:51,3,01:41,00:19,21,5,1,5,22:44,06:50,2,3,00:06,0,5,0
karanjoshi7@gmail.com,2026-03-22,23,male,Entertainment,00:52,6,00:06,00:05,20,4,4,5,22:04,05:22,1,2,00:18,1,4,0
karansharma@gmail.com,2026-03-22,55,male,Motivational,02:46,8,00:25,00:08,12,5,2,2,22:47,05:32,5,5,01:00,2,1,1
priyasingh4@gmail.com,2026-03-22,18,male,Entertainment,01:00,8,00:35,00:29,11,5,5,1,00:32,09:49,1,2,00:21,0,4,0
nehapatel4@gmail.com,2026-03-22,30,female,Entertainment,02:47,10,02:17,01:47,6,1,5,1,02:46,08:40,3,3,00:41,2,2,1
anjalisoni146@gmail.com,2026-03-22,21,male,Entertainment,00:41,8,00:10,00:05,6,3,5,5,22:37,08:07,2,3,00:15,0,4,0
amitshah8@gmail.com,2026-03-22,23,male,Entertainment,00:43,9,00:09,00:07,11,3,3,5,23:57,06:28,2,3,00:17,0,3,0
anjalipatel4@gmail.com,2026-03-22,18,male,Educational,02:44,5,01:36,00:27,6,4,1,4,00:41,09:47,4,5,00:57,2,1,1
tanvisingh4@gmail.com,2026-03-22,24,female,Educational,02:00,2,00:28,00:12,25,4,5,2,22:56,05:12,4,5,00:47,2,1,1
vikasreddy@gmail.com,2026-03-22,24,male,Educational,02:49,6,00:36,00:14,23,1,2,5,22:39,09:26,4,5,00:37,2,2,1
nehagupta@gmail.com,2026-03-22,24,male,Entertainment,01:43,11,01:16,00:45,24,4,3,2,00:45,06:47,2,3,00:21,1,3,0
priyashaikh6@gmail.com,2026-03-22,30,female,Motivational,01:09,11,00:11,00:09,25,2,2,2,02:16,06:44,2,2,00:05,0,4,0
adityaprasad2@gmail.com,2026-03-22,19,male,Entertainment,00:45,11,00:12,00:05,11,5,2,4,00:10,08:25,3,3,00:13,1,5,0
rahulshaikh504@gmail.com,2026-03-22,30,female,Mixed,01:16,11,00:41,00:10,23,5,1,4,02:55,06:44,1,3,00:23,1,3,0
rohitshah8@gmail.com,2026-03-22,50,male,Mixed,02:20,4,00:05,00:05,24,5,2,5,02:38,09:14,4,5,00:36,4,1,1
adityasoni843@gmail.com,2026-03-22,35,female,Motivational,01:07,11,00:54,00:05,8,4,2,1,00:57,09:47,2,2,00:23,0,5,0
priyapatel510@gmail.com,2026-03-22,25,female,Entertainment,00:22,5,00:10,00:07,4,2,1,5,02:25,07:17,3,2,00:17,0,5,0
rahulmehta@gmail.com,2026-03-22,21,female,Educational,01:46,6,01:22,00:22,20,1,1,2,22:32,09:37,3,3,00:09,0,5,0
tanvisoni@gmail.com,2026-03-22,30,male,Mixed,01:06,13,00:27,00:06,20,1,2,5,01:23,06:42,2,2,00:24,1,3,0
arjunjoshi987@gmail.com,2026-03-22,19,female,Educational,01:29,11,01:09,00:54,16,5,3,5,23:45,05:29,3,2,00:16,0,3,0
amitdesai419@gmail.com,2026-03-22,21,male,Educational,01:25,8,00:53,00:44,7,4,5,3,23:05,06:50,1,3,00:20,0,4,0
amitjoshi@gmail.com,2026-03-22,25,male,Educational,00:49,13,00:12,00:06,15,3,2,1,22:54,07:14,2,2,00:21,1,3,0
arjunsingh9@gmail.com,2026-03-22,20,female,Educational,01:47,7,01:07,00:57,13,3,4,1,02:22,06:42,2,2,00:18,1,4,0
priyagupta393@gmail.com,2026-03-22,35,female,Entertainment,02:05,15,01:00,00:47,25,1,1,4,01:13,05:02,3,4,00:37,3,2,1
arjunpatel@gmail.com,2026-03-22,55,female,Mixed,01:36,2,00:16,00:10,3,5,3,1,01:46,08:13,1,2,00:06,1,5,0
karansharma@gmail.com,2026-03-22,55,male,Emotional/Drama,01:29,8,00:45,00:41,14,1,2,2,01:25,09:00,1,1,00:17,1,4,0
priyashah768@gmail.com,2026-03-23,18,female,Educational/Entertainment,01:08,13,00:23,00:14,16,1,2,2,00:25,08:00,2,1,00:24,0,3,0
karangupta@gmail.com,2026-03-23,20,female,Educational,00:52,3,00:21,00:18,18,1,5,4,00:25,09:51,3,2,00:22,1,3,0
vikasshah871@gmail.com,2026-03-23,21,female,Educational/Entertainment,03:00,6,01:27,01:11,13,1,1,2,01:41,05:53,3,5,00:50,2,2,1
karanreddy6@gmail.com,2026-03-23,24,male,Educational,02:15,10,00:12,00:12,9,2,4,1,00:29,06:56,5,5,00:57,4,2,1
vikassharma@gmail.com,2026-03-23,30,male,Mixed,02:10,14,00:31,00:23,14,3,3,2,23:08,08:16,3,5,00:36,2,2,1
anjalisolanki@gmail.com,2026-03-23,20,male,Entertainment,00:20,3,00:10,00:05,22,2,4,3,01:16,06:37,1,1,00:17,1,4,0
adityasharma1@gmail.com,2026-03-23,45,female,Mixed,02:20,13,00:35,00:35,19,5,2,5,02:36,06:46,4,5,00:52,3,2,1
anjalisolanki@gmail.com,2026-03-23,55,female,Motivational,02:10,14,00:25,00:25,24,1,2,4,01:28,08:07,4,4,00:38,2,1,1
karandesai@gmail.com,2026-03-23,30,male,Motivational,02:29,8,01:18,00:37,25,1,4,3,00:12,07:21,4,3,00:37,2,2,1
kavitashaikh993@gmail.com,2026-03-23,50,male,Mixed,02:43,14,00:15,00:15,19,4,1,2,22:16,07:09,5,4,00:42,3,2,1
nehashaikh@gmail.com,2026-03-23,40,male,Motivational,01:46,10,01:15,00:52,19,3,3,2,00:15,06:00,1,1,00:11,0,4,0
anjalireddy@gmail.com,2026-03-23,19,female,Educational,00:32,13,00:12,00:10,19,3,1,1,00:29,08:47,3,3,00:18,1,4,0
anjalishah911@gmail.com,2026-03-23,35,female,Motivational,02:11,11,00:31,00:08,9,1,1,3,01:02,09:39,3,5,00:31,4,1,1
amitprasad@gmail.com,2026-03-23,23,male,Educational/Entertainment,01:48,3,00:29,00:29,18,4,1,4,01:10,07:06,2,3,00:10,1,4,0
poojajoshi@gmail.com,2026-03-23,22,female,Educational/Entertainment,02:22,3,00:40,00:39,21,1,5,1,01:24,06:35,4,3,00:38,2,1,1
arjunsingh@gmail.com,2026-03-23,22,female,Educational/Entertainment,02:10,2,00:48,00:11,21,5,5,4,23:23,06:23,4,5,00:39,4,1,1
priyasoni9@gmail.com,2026-03-23,55,female,Emotional/Drama,01:39,14,00:58,00:31,4,1,2,2,02:14,06:19,2,3,00:15,0,4,0
adityapatil@gmail.com,2026-03-23,35,male,Entertainment,00:58,2,00:34,00:34,13,4,1,1,22:43,06:39,3,1,00:06,1,3,1
nehapatil@gmail.com,2026-03-23,30,female,Entertainment,02:37,13,00:09,00:07,15,2,1,4,23:57,07:59,3,4,00:59,3,2,0
snehasharma5@gmail.com,2026-03-23,25,female,Educational,01:19,4,00:13,00:05,4,4,3,2,23:14,07:41,3,2,00:05,0,5,0
vikassingh474@gmail.com,2026-03-23,45,female,Mixed,01:38,4,00:15,00:09,16,4,2,4,22:25,06:16,3,1,00:25,0,5,0
vikaspatel2@gmail.com,2026-03-23,20,male,Educational/Entertainment,00:31,15,00:12,00:06,8,1,4,5,22:15,06:20,3,1,00:19,0,4,0
anjalipatel9@gmail.com,2026-03-23,23,male,Entertainment,02:23,5,00:58,00:23,17,3,4,4,00:29,07:42,3,5,00:39,4,2,1
rahulprasad3@gmail.com,2026-03-23,45,female,Motivational,00:59,7,00:34,00:12,9,4,3,5,01:54,05:44,3,1,00:05,0,4,0
vikassingh@gmail.com,2026-03-23,19,male,Entertainment,02:07,13,01:20,00:52,10,1,4,5,01:41,07:59,3,4,00:40,2,1,1
vikasmehta965@gmail.com,2026-03-23,30,female,Motivational,00:57,2,00:25,00:14,12,2,5,4,01:57,08:44,2,3,00:13,1,3,0
amitgupta558@gmail.com,2026-03-23,24,male,Educational/Entertainment,02:40,3,00:21,00:13,17,3,5,1,02:01,08:30,5,5,00:58,4,1,1
tanvijoshi997@gmail.com,2026-03-23,25,female,Educational,01:38,12,00:19,00:07,6,2,3,5,22:49,07:22,1,3,00:24,0,4,0
anjaliprasad@gmail.com,2026-03-23,24,female,Entertainment,02:05,10,01:40,01:40,18,2,1,2,01:39,05:26,3,3,00:36,3,1,1
adityashah3@gmail.com,2026-03-23,23,male,Educational,00:38,9,00:26,00:07,16,3,2,5,01:45,08:49,3,2,00:17,1,3,0
karanshaikh@gmail.com,2026-03-23,25,male,Entertainment,01:56,15,01:45,01:15,19,5,1,3,02:46,09:08,2,1,00:18,0,3,0
priyagupta659@gmail.com,2026-03-23,50,male,Emotional/Drama,01:00,11,00:23,00:15,13,3,2,4,00:24,08:02,2,1,00:06,0,5,0
rohitpatel85@gmail.com,2026-03-23,18,male,Entertainment,02:24,10,00:23,00:22,13,3,1,5,22:00,09:32,4,3,00:48,4,1,1
karanpatel@gmail.com,2026-03-23,40,male,Motivational,02:08,8,00:23,00:12,11,2,5,4,23:53,08:05,3,5,00:36,3,1,1
rahulsharma1@gmail.com,2026-03-23,23,male,Entertainment,01:53,13,00:37,00:37,5,3,4,4,01:51,07:56,2,3,00:05,1,4,0
kavitapatel9@gmail.com,2026-03-23,35,female,Mixed,01:50,13,01:38,01:19,3,3,3,5,00:32,07:30,2,3,00:23,1,4,0
priyagupta9@gmail.com,2026-03-23,23,male,Entertainment,01:51,11,01:20,00:54,21,5,2,5,23:18,09:05,3,2,00:25,0,5,0
adityagupta5@gmail.com,2026-03-23,21,female,Educational,02:03,10,00:07,00:07,15,2,1,4,22:49,05:18,4,3,00:50,2,1,1
vikasdesai@gmail.com,2026-03-23,50,female,Emotional/Drama,02:29,15,00:05,00:05,25,5,1,3,02:16,09:19,3,4,00:48,4,2,1
kavitadesai@gmail.com,2026-03-23,19,female,Entertainment,02:01,4,00:13,00:12,14,4,2,1,01:55,09:15,3,3,00:50,2,2,1
rahulsingh749@gmail.com,2026-03-23,22,male,Educational/Entertainment,02:16,2,00:12,00:11,18,2,1,4,02:57,07:40,5,3,00:43,2,1,1
nehasharma3@gmail.com,2026-03-23,50,male,Emotional/Drama,01:11,9,00:38,00:33,23,3,5,4,23:51,05:13,3,1,00:06,0,4,0
adityareddy369@gmail.com,2026-03-23,50,female,Motivational,01:02,12,00:31,00:10,24,3,1,4,22:23,06:11,2,1,00:11,1,3,0
priyapatel@gmail.com,2026-03-23,45,male,Mixed,02:01,7,01:01,00:15,17,4,1,3,23:13,09:41,5,3,00:59,2,1,1
karanshah@gmail.com,2026-03-23,22,male,Educational/Entertainment,02:02,8,01:24,01:11,17,3,4,5,23:52,06:16,4,3,00:52,2,2,1
tanvipatil4@gmail.com,2026-03-23,20,female,Educational,01:12,7,00:59,00:36,12,5,2,1,22:29,05:25,1,3,00:25,1,4,0
poojadesai6@gmail.com,2026-03-23,18,female,Educational,00:46,6,00:14,00:05,10,3,4,2,02:35,07:13,2,3,00:05,0,5,0
anjalireddy@gmail.com,2026-03-23,35,female,Mixed,01:09,11,00:59,00:16,9,4,5,5,02:14,06:55,3,3,00:15,1,5,0
nehapatel3@gmail.com,2026-03-23,20,female,Educational,01:41,15,00:48,00:12,25,4,1,5,23:28,05:17,2,3,00:19,0,3,0
karanshaikh@gmail.com,2026-03-23,55,female,Motivational,02:46,10,01:33,00:13,7,3,3,2,22:52,09:57,5,3,00:32,4,2,1
priyaprasad@gmail.com,2026-03-23,25,female,Entertainment,02:34,10,01:15,00:57,4,2,3,3,01:44,06:26,3,4,00:33,3,2,1
kavitareddy8@gmail.com,2026-03-23,22,female,Educational/Entertainment,02:49,12,01:49,00:38,20,5,5,4,00:38,09:44,5,4,00:45,4,2,1
tanvishah9@gmail.com,2026-03-23,22,male,Educational,00:23,11,00:12,00:07,21,2,4,5,01:30,09:31,1,1,00:21,0,4,1
anjalireddy718@gmail.com,2026-03-23,50,female,Mixed,01:08,6,00:55,00:38,7,5,2,3,23:24,08:01,2,2,00:05,1,3,1
vikasdesai1@gmail.com,2026-03-23,22,female,Educational/Entertainment,02:12,9,01:11,00:39,4,1,4,1,00:05,07:41,3,3,00:54,2,1,0
rohitsharma@gmail.com,2026-03-23,24,female,Entertainment,02:53,5,01:25,00:14,10,5,2,5,00:43,09:28,3,5,00:32,3,1,1
karanpatel@gmail.com,2026-03-23,45,female,Mixed,02:09,6,01:41,01:07,13,1,3,4,02:31,05:02,4,4,00:48,3,2,1
karanjoshi7@gmail.com,2026-03-23,23,male,Educational,02:32,14,02:13,01:26,16,3,1,2,00:40,05:28,3,5,00:59,3,1,0
karansharma@gmail.com,2026-03-23,55,male,Emotional/Drama,02:26,13,02:04,00:35,10,4,4,3,00:14,05:58,5,5,01:00,3,1,1
priyasingh4@gmail.com,2026-03-23,18,male,Educational,01:24,13,00:38,00:36,22,5,3,4,23:24,06:48,1,3,00:17,0,4,0
nehapatel4@gmail.com,2026-03-23,30,female,Entertainment,01:22,10,00:58,00:48,17,4,2,1,00:14,08:31,3,2,00:25,1,5,0
anjalisoni146@gmail.com,2026-03-23,21,male,Entertainment,01:11,4,00:53,00:08,17,5,2,5,00:41,06:36,3,1,00:23,0,3,1
amitshah8@gmail.com,2026-03-23,23,male,Educational,00:31,7,00:16,00:12,16,2,2,1,02:39,06:46,3,3,00:25,1,5,1
anjalipatel4@gmail.com,2026-03-23,18,male,Educational/Entertainment,00:51,15,00:30,00:25,22,3,2,5,22:30,09:38,1,2,00:13,0,5,0
tanvisingh4@gmail.com,2026-03-23,24,female,Educational,02:25,4,01:47,01:19,20,3,1,5,01:42,09:06,3,4,00:36,2,1,1
vikasreddy@gmail.com,2026-03-23,24,male,Educational/Entertainment,02:45,12,02:02,01:33,24,2,3,3,22:35,05:03,5,5,00:45,3,1,1
nehagupta@gmail.com,2026-03-23,24,male,Educational,01:58,6,00:06,00:06,18,5,5,2,01:46,08:13,2,2,00:24,1,3,0
priyashaikh6@gmail.com,2026-03-23,30,female,Mixed,01:57,14,00:11,00:11,17,3,3,1,02:40,06:58,1,3,00:19,1,5,0
adityaprasad2@gmail.com,2026-03-23,19,male,Educational/Entertainment,01:51,2,01:13,00:31,24,5,5,3,00:50,06:48,2,3,00:21,1,3,0
rahulshaikh504@gmail.com,2026-03-23,30,female,Motivational,00:23,10,00:05,00:05,7,5,3,3,00:12,06:50,2,3,00:22,1,3,0
rohitshah8@gmail.com,2026-03-23,50,male,Emotional/Drama,01:24,2,00:05,00:05,7,4,2,4,00:52,05:48,1,3,00:11,0,3,0
adityasoni843@gmail.com,2026-03-23,35,female,Entertainment,00:51,4,00:08,00:06,3,4,4,5,00:10,08:06,3,1,00:21,1,3,0
priyapatel510@gmail.com,2026-03-23,25,female,Educational,01:07,15,00:35,00:31,13,1,2,2,00:59,06:59,2,1,00:23,1,4,0
rahulmehta@gmail.com,2026-03-23,21,female,Educational,02:21,15,00:23,00:21,18,5,3,2,23:23,08:37,3,5,00:38,4,2,1
tanvisoni@gmail.com,2026-03-23,30,male,Mixed,02:11,2,01:18,00:37,10,4,5,2,00:46,09:26,5,3,00:56,4,1,1
arjunjoshi987@gmail.com,2026-03-23,19,female,Educational,02:24,13,02:06,01:47,19,2,3,1,00:16,07:37,5,3,00:36,4,1,1
amitdesai419@gmail.com,2026-03-23,21,male,Educational/Entertainment,01:52,2,00:26,00:12,16,3,5,4,00:22,09:48,3,2,00:13,0,5,0
amitjoshi@gmail.com,2026-03-23,25,male,Entertainment,02:40,10,00:30,00:05,17,5,1,1,02:54,09:53,5,3,00:40,4,1,1
arjunsingh9@gmail.com,2026-03-23,20,female,Educational,02:57,14,01:52,01:47,14,3,4,2,01:18,07:03,3,4,00:58,4,1,1
priyagupta393@gmail.com,2026-03-23,35,female,Motivational,02:56,13,01:41,00:22,24,2,5,5,23:48,09:58,5,5,00:31,4,1,1
arjunpatel@gmail.com,2026-03-23,55,female,Motivational,01:55,10,01:09,00:16,10,4,4,1,01:10,06:39,2,3,00:18,1,4,0
karansharma@gmail.com,2026-03-23,55,male,Motivational,01:06,9,00:20,00:16,7,1,4,3,00:18,09:48,2,1,00:24,1,5,0
priyashah768@gmail.com,2026-03-24,18,female,Educational,02:03,9,00:24,00:20,13,1,3,2,00:24,08:32,4,4,00:55,3,1,1
karangupta@gmail.com,2026-03-24,20,female,Educational,01:12,3,00:22,00:19,23,3,1,5,02:14,07:24,1,2,00:25,0,5,0
vikasshah871@gmail.com,2026-03-24,21,female,Educational,02:22,2,00:58,00:17,11,2,5,2,01:06,08:40,4,5,00:40,4,1,1
